,Abejorral,Abrego,Acacias,Acevedo,Agrado,Agua De Dios,Aguachica,Aguadas,Aguazul,Agustín Codazzi,Aipe,Albania,Alcalá,Altamira,Alvarado,Amagá,Amalfi,Ambalema,Anapoima,Andalucía,Andes,Angostura,Anolaima,Anserma,Ansermanuevo,Anzoátegui,Apartadó,Apia,Apulo,Aquitania,Aracataca,Aranzázu,Arauca,Arboletes,Argelia,Ariguaní,Arjona,Armenia,Armero,Astrea,Ataco,Ayapel,Baranoa,Barbosa,Barbosa Antioquia ,Barrancabermeja,Barrancas,Barranquilla,Becerríl,Belalcázar,Bello,Belén,Belén De Los Andaquies,Belén De Umbria,Betania,Betulia,Bogotá D.C.,Bojacá,Bolívar,Bolívar Cauca,Bosconia,Boyacá,Bucaramanga,Buenaventura,Buenavista Córdoba,Buesaco,Buga,Bugalagrande,Cachipay,Caicedonia,Cajamarca,Cajicá,Calamar_Bolívar,Calarcá,Caldas,Cali,Calima,Campo De La Cruz,Campoalegre,Candelaria,Candelaria_Valle Del Cauca,Caparrapí,Carepa,Carmen De Apicalá,Carmen De Víboral,Cartagena,Cartago,Caucasia,Cereté,Chachaguí,Chaparral,Charalá,Chigorodó,Chimichagua,Chinchiná,Chinácota,Chinú,Chiquinquirá,Chiriguaná,Chivolo,Choachí,Chocontá,Chía,Cimitarra,Circasia,Cisneros,Ciudad Bolívar,Ciénaga,Ciénaga De Oro,Cocorná,Cogua,Colón,Concordia,Copacabana,Corinto,Corozal,Cota,Coveñas,Coyaima,Cumaral,Curití,Curumaní,Cúcuta,Dabeiba,Daguá,Don Matías,Dosquebradas,Duitama,Ebejicó,El Banco,El Carmen,El Carmen De Atrato,El Carmen De Bolívar,El Carmen De Chucurí,El Cerrito,El Colegio,El Copey,El Doncello,El Dóvio,El Paso,El Paujil,El Playón,El Retén,El Rosal,El Zúlia,Entrerrios,Envigado,Espinal,Facatativá,Finlandia,Flandes,Florencia,Florida,Floridablanca,Fonseca,Fredonia,Fresno,Frontino,Fuente De Oro,Fundación,Funza,Fusagasugá,Fómeque,Gachancipá,Gachantivá,Galapa,Galeras,Gamarra,Garagoa,Garzón,Gigante,Ginebra,Girardot,Girardota,Girón,Granada,Guacarí,Guadalupe,Guaduas,Guamal,Guamo,Guarne,Guasca,Guatapé,Guatavita,Guateque,Hatonuevo,Herveo,Hispania,Hobo,Honda,Ibagué,Ipiales,Itaguí,Itsmina,Jamundí,Jardín,Jericó,Juan De Acosta,La Apartada,La Calera,La Ceja,La Dorada,La Estrella,La Jagua De Ibirico,La Mesa,La Paz,La Pintada,La Plata,La Tebaida,La Unión,La Vega,La Victoria,La Virginia,Lebrija,Lenguazaque,Leticia,Liborina,Lorica,Los Patios,Los Santos,Luruaco,Lérida,Líbano,Madrid,Magangué,Maicao,Majagual,Malambo,Manatí,Manaure,Manizales,Manzanares,Maní,Maria La Baja,Marinilla,Mariquita,Marsella,Medellín,Melgar,Miranda,Mocoa,Mompós,Momíl,Moniquirá,Montelíbano,Montenegro,Monterrey,Montería,Mosquera,Mutatá,Málaga,Nariño,Natagaima,Necoclí,Neira,Neiva,Nemocón,Nilo,Nobsa,Nocaima,Obando,Ocaña,Oiba,Oporapa,Ortega,Ovejas,Pacho,Paicol,Pailitas,Paipa,Palermo,Palestina,Palmar De Varela,Palmira,Palmito,Pamplona,Pasto,Patía,Paz De Ariporo,Pelaya,Pereira,Peñol,Piamonte,Piedecuesta,Piendamó,Pitalito,Pivijay,Planadas,Planeta Rica,Plato,Polonuevo,Ponedera,Popayán,Poré,Pradera,Pueblo Nuevo,Pueblo Rico,Pueblorrico,Puente Nacional,Puerto Asís,Puerto Berrio,Puerto Boyacá,Puerto Colombia,Puerto Gaitán,Puerto Libertador,Puerto Lopez,Puerto Rico,Puerto Salgar,Puerto Tejada,Puerto Triunfo,Puerto Wilches,Purificación,Quibdó,Quimbaya,Quinchía,Ramiriquí,Repelón,Restrepo,Retiro,Ricaurte,Rio De Oro,Riofrio,Riohacha,Rionegro,Riosucio,Risaralda,Rivera,Roldanillo,Ráquira,Sabana De Torres,Sabanagrande,Sabanalarga,Sabaneta,Sahagún,Saladoblanco,Salamina,Saldaña,Salgar,Samacá,Sampués,San Agustín,San Alberto,San Andres,San Andres - Antioquia,San Andres Sotavento,San Antero,San Bernardo Del Viento,San Carlos,San Diego,San Francisco,San Gil,San Jacinto,San Jerónimo,San Jose De La Montaña,San Jose Del Fragua,San Jose Del Guaviare,San Juan De Rio Seco,San Juan De Urabá,San Juan Del Cesar,San Juan Nepomuceno,San Luis,San Marcos,San Martín,San Onofre,San Pablo,San Pedro,San Pedro De Urabá,San Pelayo,San Rafael,San Roque,San Vicente,San Vicente De Chucuri,San Vicente Del Caguán,Sandoná,Santa Ana,Santa Bárbara,Santa Isabel,Santa Marta,Santa Rosa,Santa Rosa De Cabal,Santa Rosa De Osos,Santa Rosa de Viterbo,Santafé De Antioquia,Santana,Santander De Quilichao,Santiago De Tolú,Santo Tomás,Santuario,Sasaima,Sesquilé,Sevilla,Sibaté,Sibundoy,Silvania,Simijaca,Since,Sincelejo,Soacha,Socorro,Sogamoso,Soledad,Sonsón,Sopetrán,Sopó,Suan,Suazá,Subachoque,Sucre,Suesca,Supía,Tabio,Tamalameque,Tame,Taraza,Tarqui,Tarso,Tauramena,Tello,Tenjo,Teruel,Tesalia,Tibasosa,Tierralta,Timaná,Timbío,Titiribí,Toca,Tocaima,Tocancipá,Tolú Viejo,Toro,Trujillo,Tuluá,Tumaco,Tunja,Turbaco,Turbaná,Turbo,Tuta,Támesis,Túquerres,Ubaque,Ubaté,Uribia,Urrao,Urumita,Utica,Valle Del Guamuez,Valledupar,Vegachí,Venadillo,Venecia,Ventaquemada,Vianí,Vijés,Villa De Leyva,Villa Del Rosario,Villa Maria,Villa Rica,Villagarzón,Villanueva,Villapinzón,Villavicencio,Villeta,Viota,Viterbo,Vélez,Yaguara,Yarumal,Yolombó,Yondó,Yopal,Yotoco,Yumbo,Zapatoca,Zarzal,Zipacón,Zipaquirá,Zona Bananera,Ísnos,Casabianca,Castilla La Nueva,Chipaque,Guachetá,Ituango,Mesetas,Puerto Lleras,Soatá,Villahermosa,Providencia Y Santa Catalina,San Cristóbal,Armenia Antioquia,Vigía Del Fuerte,Gámbita,Hato,Icononzo,La Belleza,La Llanada,Macaravita,Falan,Segovia,Caloto,Distracción,Filadelfia,Guática,Miraflores,Palocabildo,Rovira,Valencia,Victoria,Consacá,Murillo,Prado,Gachetá,Supatá,Monitos
2020-10-1,4144.782608695652,5386.060606060606,5939.6923076923085,6050.714285714284,5605.2941176470595,4783.3125,6956.521739130435,4188.8,6491.578947368421,7588.8,6100.0,13426.5,3761.438596491228,7453.0,5519.444444444444,4438.372093023257,4063.809523809524,3855.333333333334,6107.151881293058,3960.655737704918,4346.666666666667,,4291.64705882353,4209.32,3446.285714285714,,5566.558823529412,3842.488888888889,3659.0256410256407,8203.95,5200.37037037037,4475.324324324324,,4187.125,3709.166666666666,4976.964285714285,5202.341614906833,6435.346615742457,3923.44,5787.5,4345.294117647059,4427.096774193548,6570.371014492754,5188.0,5214.461538461538,6916.082229965156,7567.777777777777,10792.171169367657,5424.871527777777,3642.6470588235293,5569.313253012048,,6411.764705882353,3724.833333333334,3780.476190476191,3547.894736842105,11890.357988473603,4684.380952380952,,47650.0,6310.975,10049.066666666668,8611.347368936827,7379.37622229489,2353.0,4216.923076923077,6702.509638475041,6293.555555555556,5993.333333333332,5521.45,5721.25,7237.145161290324,4465.683333333333,5075.261154011154,5914.7625,9440.78381884903,3993.5344827586214,3817.6551724137926,8185.607843137254,6528.757575757576,7159.500497211837,4282.857142857143,5210.777777777777,4804.326530612245,5717.375,10542.965648266763,5893.568524777839,6712.0182106123475,5544.567528948018,6898.333333333332,4314.493333333333,5106.666666666667,4101.546666666667,3082.5714285714284,6129.776384465129,6851.951219512195,5714.690721649485,6601.665563435778,4292.62,3356.4242424242425,4265.714285714285,4788.971014492754,7433.825298522232,5253.152173913043,4029.089285714286,3970.0,4405.217391304348,5888.846807878965,4896.688172043011,4388.88888888889,4744.594594594595,,4479.5,7865.7766990291275,4503.615506059053,4969.690863422292,8266.254527162977,5165.518518518518,4465.0,4673.854545454546,6061.11111111111,8450.286666666667,7213.879170873783,3793.0,4668.636363636364,5132.051282051281,7551.4818086005835,6546.213098092416,4379.5,8496.402298850575,7594.166666666668,3912.222222222222,5723.177083333332,4262.727272727273,6646.631578947368,6476.897727272727,3518.358974358974,6278.421052631579,3654.75,7570.4880952380945,,6165.2941176470595,3215.818181818182,4100.168831168831,5248.857142857143,3906.666666666666,7304.324382384532,6539.691542288557,5100.325581395349,4711.333333333333,4592.788461538462,5810.588235294117,4950.593187177921,9277.15116180538,6982.061728395061,5379.047619047619,4111.88888888889,3970.0,,7654.0578512396705,7170.724852071005,6352.739213814921,4181.304347826087,3787.0,3429.102564102564,5188.402293844367,3635.416666666666,4217.222222222223,6336.0,16018.366666666667,5853.181818181818,5235.6170212765965,7698.731236559141,5143.06,5360.878787878788,4653.291436842838,5451.752475247525,6499.444444444444,4369.588235294118,5130.941176470587,4784.368421052632,5095.0,4737.944444444444,4188.181818181818,4640.0,4198.689655172414,5345.217391304348,5355.384615384615,3764.285714285714,6158.75,4467.241176470589,8311.841088723562,6611.587301587301,7669.666367980883,3961.7391304347825,7766.387384044528,4144.782608695652,4542.272727272727,4628.816326530612,4144.736842105263,4695.5124215124215,5925.235772357723,8336.551219512196,5732.561797752809,4720.6,6741.8224277515865,6608.656716417911,5013.421052631579,6752.36,3432.730769230769,4818.0,4023.147540983607,4181.444444444444,5171.202702702703,4862.692307692308,,16700.0,4066.190476190476,6203.1878582058835,5583.217391304348,5224.25,3261.151515151515,5975.458333333332,4334.819444444444,6030.236535921489,5192.544070202606,7054.089743589742,4410.0,5471.709992012804,4150.709677419355,,8551.551795774485,3801.666666666666,4501.25,4225.433333333333,6751.616,4989.5,3544.333333333333,10397.601097535013,4972.738834951457,4985.522727272727,6750.0,7188.567567567568,,4169.555555555556,5472.347826086957,5091.951807228916,6258.0,7742.926663267759,4907.081246134817,4329.090909090909,,5831.0526315789475,6382.631578947368,5030.645161290323,4192.608695652174,7435.575706710494,4551.848484848485,,4832.666666666667,,3978.0,5840.1492537313425,5623.478260869565,8361.666666666666,5125.24,3862.4,4972.3625,4982.5,5409.62962962963,6692.88888888889,6131.764705882353,5961.680555555556,5538.926829268294,7170.382004337837,3936.666666666666,5210.227272727273,8067.08547008547,5066.774193548386,5941.333333333332,5007.948717948719,10770.793609676335,4144.782608695652,5253.636363636364,6173.809523809524,4148.88888888889,7104.889322916666,5925.7682926829275,6280.5,5643.790476190477,6432.416666666668,3935.827586206897,3282.0,7666.243161480094,5592.631578947368,4449.896103896104,4842.175,,3978.333333333334,6488.333333333332,16700.0,5089.545454545455,5632.584905660377,6822.9463955404635,6020.5,6136.842105263158,4626.108108108108,5612.5,4775.521126760564,6114.532608695652,4828.540540540541,4829.0,5194.070175438596,6976.650793650793,5819.333333333332,3217.1176470588234,3938.0,3701.935483870968,5992.82183908046,7294.337209302325,5066.75641025641,5898.333333333332,4088.64,7649.114759061653,7655.743343195268,4112.719298245615,,5331.875,5488.846153846154,,5615.869791666668,5355.354166666667,6344.232315851242,7249.890243902439,5443.252252252252,5518.571428571428,4185.825,5452.6557377049185,4527.727272727273,4822.297297297298,6668.554054054054,6428.675,6524.551020408163,5857.846153846153,3855.0,4567.2,3744.2580645161293,4906.984126984127,4431.739130434783,,4768.809523809524,4986.078431372549,4752.411764705882,4612.521739130435,4005.0,6242.352941176469,4568.636363636364,4432.727272727273,4203.636363636364,7664.426966292135,5206.821428571428,3977.878787878788,6133.1529411764695,4717.264150943396,5404.939024390244,4250.4,3697.3850817321736,4401.9047619047615,4826.122448979592,4147.894736842105,3735.0,3970.0,4441.38888888889,,4441.9047619047615,5200.0,4144.782608695652,,9890.59203387208,4183.592592592592,5089.461271202235,4974.565217391304,6537.363636363636,5176.711538461538,,5876.9534883720935,5391.517241379311,5756.1063829787245,3986.808510638298,4265.0,5538.75,5398.422222222222,4337.8589743589755,4150.0,5893.5,3525.75,3350.75,6921.5033458307935,6480.861953925045,5326.590909090909,7240.5038998817245,6282.250260315711,4074.166666666666,4810.227272727273,4685.267441860465,4879.925,6200.625,4890.444444444444,5430.344827586207,4467.0675675675675,3676.071428571429,4888.297297297298,4184.347826086957,,,5324.375,,6488.823529411765,6624.444444444444,4729.645569620253,5998.125,6382.631578947368,7222.222222222223,5200.666666666667,7079.23076923077,3950.625,4242.272727272727,,5799.73076923077,5155.259259259259,,3829.8620689655168,3177.833333333333,8319.728483411762,7785.5962207361845,6382.146820671589,5948.693349176596,5600.0,5652.923913043478,,4033.684210526316,8123.809523809524,4250.869565217391,6621.011235955056,4263.913043478261,4405.217391304348,15100.0,,,8957.26736211034,4224.545454545455,4807.725,4305.0,,3732.0,7725.035714285716,7075.536231884058,5248.223880597015,5071.323529411765,6830.869565217391,,7126.8723404255325,4835.622222222222,8507.95751708619,5737.967741935483,4100.892857142857,4376.890909090909,5353.785714285715,7258.333333333332,4872.0,4405.217391304348,4510.8,7505.844961240309,4005.775,5164.725219301361,4710.384615384615,6089.284023668639,3943.684210526316,6520.058914728682,3623.108108108108,5789.23076923077,,,,,,,,,,4000.0,3640.869565217392,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,4625.2,4855.277777777777,5954.256467941506,5594.782608695652,5667.0,4627.898550724638,6645.934065934066,3911.818181818182,5782.368421052632,7455.322580645161,5245.5,5033.333333333333,3858.64406779661,6373.75,6109.411764705883,4903.260869565217,4211.363636363636,4450.666666666667,6013.456375838926,3454.2647058823527,4397.5,3585.2941176470586,3531.046511627907,3559.736842105264,3843.934426229508,5502.5,4477.90361445783,4064.3584905660377,3946.714285714286,5590.0,4228.327586206897,4563.974358974359,15816.666666666664,4302.071428571428,3720.0,3296.4285714285716,4990.975826451912,8671.183045172122,3229.074074074074,5809.5,3924.666666666666,3922.03125,5788.61187214612,4780.316455696203,5836.4,8270.655008205667,11381.04,15320.265265497412,6937.772727272727,3666.388888888889,11106.294736842105,,6050.0,3647.3,3785.5,4211.363636363636,14747.48552794587,4133.529411764705,,26866.66666666667,4647.941176470587,7013.88888888889,10066.10483974418,8204.880597014926,9637.5,4400.0,7540.484901876832,5313.853211009175,5338.0,3982.9054054054054,5632.380952380952,7739.175675675676,3511.465116279069,4351.532068311196,5493.450704225352,10090.480937536287,4351.391304347826,4340.4,5448.4,,6255.035019140083,3930.5,5142.679487179487,4769.96,5481.857142857143,16443.996748824036,7358.207611164641,8278.23418972332,6216.348314606742,5353.636363636364,4756.358024691358,4425.161290322581,4171.6,11143.75,6393.071623118499,5182.954545454545,3607.0161290322585,6285.398305084746,4123.333333333333,3075.384615384615,3793.181818181818,4254.262295081967,10962.89945652174,7814.428571428572,4671.760869565217,4057.2727272727284,3940.4545454545455,6247.770824413929,4501.981132075472,3466.0,4660.25641025641,,4115.217391304348,7411.643835616438,3466.5664621676888,8174.751756440282,6126.081081081082,5291.145454545454,4383.1578947368425,5307.19298245614,5546.363636363636,7508.75,10650.459064471088,3909.4736842105267,4001.111111111111,4612.272727272727,8342.889724310779,7025.4383011349655,3816.842105263158,9699.464285714286,10946.666666666666,4081.1764705882347,4138.942307692308,4140.666666666667,5283.322033898305,6415.515463917525,3890.2352941176473,4813.684210526316,4452.6,6586.333333333332,,4759.047619047619,2766.730769230769,4016.917808219178,4647.4358974358975,3554.285714285714,11649.37062937063,6551.183431952662,8828.039936209663,4222.021276595745,4014.7413793103447,7894.0,4582.315207156309,11450.761177105198,8566.226415094341,4764.210526315789,5881.9,3462.3809523809527,,7226.155555555555,6260.0,6914.043087121214,4034.782608695652,3920.0,4385.0,3972.7153295027306,3342.9696969696975,4899.571428571428,5225.789473684211,9895.384615384615,4941.590909090909,5390.287128712871,9099.604761904762,4848.264150943396,7773.894444444444,4407.592592592592,5077.285714285715,5142.173913043478,4267.658227848101,4262.672413793103,4560.060975609757,5070.6,4490.970149253732,4681.818181818182,4182.105263157895,3939.605263157895,5675.94,5016.153846153846,4255.238095238095,5566.5,4295.6875,9869.221240386189,6689.607843137253,12313.14,3456.818181818182,9025.252343186734,4115.217391304348,4211.363636363636,4084.537037037037,3780.0,4728.884615384615,6025.78125,6450.704545454545,5621.986842105262,13098.0,6754.518018018019,6019.015873015873,4935.555555555556,5448.4,4230.0,4211.71171171171,3894.6206896551726,4324.666666666667,3702.2115384615386,4488.636363636364,,16950.0,4158.695652173913,6295.089374760261,4983.942028985507,4780.0,3891.71875,4495.431034482759,4472.3026315789475,4315.445482866044,4126.247058823529,4861.458333333333,17478.25,4872.791327913279,3170.0,,9274.108022338109,3737.571428571429,5104.594594594595,4239.15625,5748.462962962963,4963.850574712644,3626.9827586206898,13623.486363595724,4835.0288018433175,4199.5,17700.0,18266.066666666666,,5025.803571428572,5797.119047619048,3628.611111111111,4918.5,10260.795446047177,9488.58695652174,4393.04347826087,,5037.5,5510.833333333332,4379.0625,4526.472727272727,11183.292583120205,5122.659574468084,,5395.0,,3154.375,5044.807692307692,4708.444444444444,5897.058823529412,5647.280701754386,3495.7352941176473,5771.3524590163925,4546.875,4950.625,5612.963963963964,5594.736842105262,5495.405405405405,3822.558139534884,9015.697894550744,4321.538461538462,5226.137254901961,10873.776923076925,5224.0,5129.48717948718,4568.1,11382.500760878396,4626.8,4777.391304347826,8275.79447089838,4513.75,9241.206896551723,4745.0,5585.652173913043,5508.56875,5083.291666666667,3770.740740740741,3656.875,13282.07283684708,5372.272727272727,6313.571428571428,4519.597826086957,,3351.7647058823527,5333.142857142857,18000.0,6442.6,5701.233766233766,5831.980274377052,5250.833333333333,5127.727272727273,4299.3209876543215,5874.736842105262,4260.073529411765,5674.545454545455,4556.5,5309.826086956522,4261.417910447762,4458.535714285712,3781.8382352941176,3040.4545454545455,4629.625,3033.0,5327.915584415585,6055.863636363636,4208.589743589743,6761.5,4545.625,9618.714870931535,9587.778350515464,4077.542372881356,,4969.512195121952,6270.396825396825,4140.555555555556,5184.431818181818,4258.064516129032,5275.99687118437,6633.220661734647,4604.192307692308,5632.5,3583.4615384615386,4342.894736842105,4375.652173913043,4335.0,3700.0425531914893,5356.666666666667,5852.408163265306,13688.6,4231.0526315789475,4388.295454545455,3188.181818181818,4041.2,3940.909090909091,,4368.297872340426,8913.424657534246,4850.972972972973,5548.053571428572,4225.384615384615,5478.5,4058.2608695652175,3875.0,4191.428571428572,5813.423076923077,3190.1111111111113,4194.411764705882,4193.046875,4425.394736842105,3977.829787234042,3171.0,3961.6286509602837,4091.5,4432.954545454545,4211.363636363636,3974.761904761905,3939.090909090909,5227.1875,,4577.8125,6787.5,3895.4545454545455,,10821.159435332647,4122.666666666667,4413.464285714285,4484.68085106383,3786.818181818182,5788.55,3675.8823529411766,8021.864864864864,5450.36,5339.21568627451,4450.440677966101,3866.666666666666,4737.631578947368,4204.081967213116,4502.6973684210525,4466.666666666667,5853.636363636364,31135.0,22158.071428571428,6715.017629210127,8664.316749585405,4714.081632653061,8656.284958871916,8621.817958897971,4004.166666666666,5064.791666666667,4232.569444444444,4534.0,5459.565217391304,4705.234375,4911.481481481482,3754.275362318841,3610.909090909091,4219.539473684211,3439.375,,,5656.666666666668,,4403.1578947368425,4974.482758620689,4467.279411764705,4757.894736842105,5156.666666666667,5139.677419354839,5163.090909090909,5448.4,4032.6315789473683,4211.363636363636,4275.882352941177,5504.977272727273,6195.9454545454555,,4346.7241379310335,3195.131578947369,7154.900481872912,7047.909634507415,8596.374716553288,6745.472787058372,3900.0,4688.376623376625,4707.857142857143,3985.714285714286,11675.925925925923,3966.666666666666,5953.842105263158,4933.904761904762,4031.4285714285716,2712.5,,,12884.247572453227,3895.4545454545455,3690.7352941176473,4475.0,4328.333333333333,3947.8260869565215,10506.351351351352,6711.070796460177,5069.616279069767,4047.5,5491.5,66000.0,6450.013513513513,5274.565217391304,10218.058543550693,5531.293706293706,3723.0172413793102,3994.254237288136,5471.078947368421,4521.428571428572,4482.093023255814,3830.5,6494.8,8726.294964028777,3434.827586206897,6446.653769149959,7051.481481481482,5121.425832567753,4078.2608695652175,8354.826108619829,3017.4285714285716,5824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,4485.0,5156.969696969697,5146.898148148148,6076.11111111111,5642.173913043478,4513.895522388059,5726.162790697675,4201.6,5130.0,6080.653940886699,5500.0,3226.5,3617.622950819672,4664.615384615385,6359.375,4412.820512820513,4260.0,3891.666666666666,5609.3359375,4335.7464788732395,4301.6,3797.058823529412,3707.972972972973,3703.4210526315783,3543.9310344827586,5507.5,4153.031746031745,3556.108695652174,3647.916666666666,4377.333333333333,2972.857142857143,3937.763157894737,17200.0,3684.7049180327863,4522.222222222223,4100.0,5869.078383311604,8029.238959643096,3220.8,5547.142857142857,3956.470588235294,3600.6363636363635,4330.757575757576,5603.75,4954.918367346939,8321.119150246306,75900.0,13269.618484926805,5390.535714285715,3264.605263157894,11156.36559139785,,5867.619047619048,3740.574074074074,4115.217391304348,3895.4545454545455,13579.766612044215,4411.5,,14350.0,6199.391025641025,6485.2941176470595,10141.415356864418,5872.203389830508,3900.0,,7951.535898251324,4909.207317470666,4638.333333333333,3719.296875,5633.478260869565,7550.520833333332,3714.4736842105267,4519.860886152296,6932.260273972603,10919.257738432098,4556.712121212121,3070.5769230769233,5510.833333333332,,6444.970164067233,3917.727272727273,4048.236111111111,4862.314814814815,5794.24,17000.586018932743,7460.770328608247,6452.6300366300375,6023.848837209303,5060.0,4690.426829268293,5066.666666666667,4280.6,2400.0,5663.887333635813,4913.913043478261,4090.283018867925,5237.090909090909,5305.738095238095,3205.652173913043,3845.217391304348,5031.287878787879,10068.048169556841,4678.840909090909,4523.770833333333,4485.0,3895.4545454545455,4431.353929089778,4559.0625,4367.142857142857,4760.0,,4073.5,5478.988372093023,3500.6080882352917,3315.326797385621,5801.355140186916,3795.625,4296.190476190476,4595.254901960784,5401.764705882353,5371.25,10424.81561163612,4231.428571428572,4162.608695652174,4279.2307692307695,9447.0390625,6874.8006616471675,3939.090909090909,5083.589743589743,3866.66666666666,4039.0,4289.78431372549,3866.25,5509.236559139785,5747.440476190476,3867.25,4651.818181818182,3799.3714285714286,6716.0,,4527.894736842105,3674.782608695652,4427.461538461538,4904.166666666667,3722.777777777778,10558.11475409836,6570.288461538462,8749.033333333333,3745.54347826087,4333.981481481482,10763.70588235294,4097.374537715442,11213.750383851042,13103.333333333336,4193.783783783784,4032.6,3863.5,,6609.403846153847,6497.877697841726,8706.580838323353,4036.521739130435,3213.333333333333,4000.5172413793102,3970.6360559021227,3672.5,3596.315789473684,5535.0,6294.615384615385,4960.30303030303,4645.530120481928,9526.869346733669,4637.094339622641,7194.649681528664,4384.259259259259,3977.0,,4255.9375,5155.803571428572,4383.2467532467535,4878.603773584906,4406.0317460317465,4536.95652173913,4466.315789473684,3377.916666666666,4613.333333333333,6386.470588235295,4336.666666666667,5362.5,3775.197368421053,9193.052528379772,7938.75,11402.823529411766,,9092.74691640018,4115.217391304348,4157.272727272727,3820.2884615384614,3731.875,4344.0526315789475,6418.857142857143,5019.310344827586,5856.771428571428,2966.666666666666,6375.640243902439,5300.0,4524.83870967742,5915.416666666668,4104.468085106383,4626.960784313726,4083.75,4006.714285714286,3523.1730769230767,4379.0,,16950.0,4075.4545454545455,3927.22641509434,4822.183098591549,4620.8510638297885,3679.6,5210.932203389831,4615.328947368421,4912.979797979798,5723.114285714286,4999.545454545455,3125.0,4178.653846153846,4104.285714285715,,8533.436007871343,3603.536585365853,4803.243243243242,3533.827586206897,5751.710280373832,5177.058823529413,3663.9830508474574,13188.6401041793,6612.716417910448,4219.023809523809,17700.0,15945.5,,4466.140350877193,4594.276315789473,3574.259259259259,5042.75,9582.521797689931,8983.551724137931,4103.5,,4816.666666666667,5403.04347826087,4631.944444444444,3416.4347826086955,14528.755639097744,4522.5,,4405.142857142857,,3564.833333333333,6288.1132075471705,4777.209302325581,6626.363636363636,3066.0,3115.590909090909,5868.762376237623,6370.0,4469.565217391304,5348.061855670103,5520.714285714284,4940.307692307692,3171.7647058823527,7948.336879173345,4203.076923076923,6049.055555555556,11226.92372881356,4338.214285714285,4723.529411764705,5191.176470588235,12074.387376589453,4665.2,5003.157894736842,7500.853475228474,4080.0,8732.35294117647,3891.309523809524,5842.3076923076915,5074.152542372882,4083.557692307693,3696.892857142857,3393.870967741936,9846.869376693769,5784.285714285716,5760.657894736842,4596.769230769231,,4031.4285714285716,4558.823529411765,,5220.566037735849,6686.319444444444,5244.436157901504,4710.454545454545,5285.833333333333,4338.5616438356155,5689.0,4169.626865671642,6807.6056338028175,4958.648648648648,4655.125,4354.92537313433,4191.153846153845,3170.701754385965,3406.0,,3453.333333333333,5605.549295774648,5928.661764705883,4253.766233766234,6278.666666666668,3896.875,8953.37962962963,8596.35582822086,3675.8035714285716,,5219.285714285715,5959.869565217391,4132.608695652174,4546.341463414634,4173.4,4030.817073170732,8722.432098765432,3779.8529411764707,3361.25,4589.657142857143,4196.754385964912,4033.333333333334,,4027.9268292682927,5594.347826086957,4464.473684210527,5841.666666666668,4730.0,4041.9756097560976,3246.8518518518517,3946.4285714285716,3939.090909090909,,4564.102564102564,8357.714285714286,4100.972972972973,4779.91489361702,4224.666666666667,4762.0,4565.2,4100.952380952381,4643.478260869565,7678.717948717948,3002.357142857143,4130.909090909091,5128.13829787234,4653.125,3751.6216216216217,4015.4545454545455,4179.60071932898,4306.5,4184.72972972973,3569.0,3939.090909090909,3939.090909090909,6655.0,,4825.333333333333,14416.666666666664,3939.090909090909,,10057.30428419831,3390.0,4651.484459984459,4075.5813953488373,3702.5,4758.418181818181,4313.5,3888.03125,4292.1276595744675,5195.185185185185,4383.758620689655,4338.75,4335.0,3383.9423076923076,3852.6623376623374,3914.117647058824,10774.379310344828,3125.0,3107.0,4761.944437685175,7854.478260869565,5086.595744680851,7003.429643161612,6485.8898053739795,4165.2,5232.65306122449,4229.609375,4035.625,5406.0,4581.923076923077,4527.142857142857,4338.88888888889,3888.125,4593.133333333333,5135.714285714285,66000.0,,5129.333333333333,,4295.0,4259.090909090909,4266.044776119403,5726.363636363636,4845.263157894737,5219.583333333333,4043.083333333334,,4352.857142857143,4260.0,,4977.606837606838,5182.530864197531,,3432.6724137931037,3427.023809523809,6896.824418409373,6292.143027383367,8075.701357466063,6302.062752258313,3900.0,4274.227564102564,4695.789473684211,4223.5,16200.0,4516.8,6131.741573033709,4930.909090909091,3985.714285714286,9364.333333333334,,,10097.447149800091,4211.363636363636,3910.625,4211.363636363636,,3958.0,6119.130434782609,7504.578947368421,4911.202531645569,4696.276041666666,6005.909090909091,17700.0,5168.030303030303,4673.055555555556,10564.37641242938,5656.851851851852,4101.442307692308,4089.839285714286,5346.086956521739,6980.0,4341.38888888889,4031.4285714285716,4143.333333333333,7695.158730158731,3282.166666666666,5621.214727282769,5938.458333333332,4547.365171583383,4007.6190476190477,8009.751269035533,3406.9117647058824,5142.173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
